,image_link,group_id,entity_value,Image,Image_Arrays,OCR_Text,entity_number,entity_name_item_volume,entity_name_item_weight,entity_name_voltage,entity_name_wattage,entity_unit_cubic,entity_unit_cup,entity_unit_gallon,entity_unit_gram,entity_unit_kilogram,entity_unit_milligram,entity_unit_millilitre,entity_unit_ounce,entity_unit_pound,entity_unit_volt,entity_unit_watt
19,https://m.media-amazon.com/images/I/91prZeizZnL.jpg,731432,200 gram,<PIL.Image.Image image mode=RGB size=2451x2560 at 0x11CA883DDB0>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","wv vv.
Ww vv,"" vy.
LOVIN ow

VV VVVVVVYW
Vv ad v.

ENERGY

AINSTANT: 4. :

&
:
.
N
=
x
a
:
YN

ca

",200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,https://m.media-amazon.com/images/I/31EvJszFVfL.jpg,731432,200 gram,<PIL.Image.Image image mode=RGB size=375x500 at 0x11CA883D9C0>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,https://m.media-amazon.com/images/I/61wzlucTREL.jpg,252585,4.0 gallon,<PIL.Image.Image image mode=RGB size=1500x1500 at 0x11CA883DF30>,"[[[237 237 237]
  [237 237 237]
  [237 237 237]
  ...
  [237 237 237]
  [237 237 237]
  [237 237 237]]

 [[237 237 237]
  [237 237 237]
  [237 237 237]
  ...
  [237 237 237]
  [237 237 237]
  [237 237 237]]

 [[237 237 237]
  [237 237 237]
  [237 237 237]
  ...
  [237 237 237]
  [237 237 237]
  [237 237 237]]

 ...

 [[237 237 237]
  [237 237 237]
  [237 237 237]
  ...
  [237 237 237]
  [237 237 237]
  [237 237 237]]

 [[237 237 237]
  [237 237 237]
  [237 237 237]
  ...
  [237 237 237]
  [237 237 237]
  [237 237 237]]

 [[237 237 237]
  [237 237 237]
  [237 237 237]
  ...
  [237 237 237]
  [237 237 237]
  [237 237 237]]]","ONE SIZE FITS ALL

STRETCHABLE AND BLACK FABRIC BLOCKS
FORM FITTING THE LIGHT

EXPERT-GRADE GEL
NON-TOXIC NO SMELL

FLEXIBLE COMFORTABLE FOR
COLD OR HOT THERAPY .
3.11n

ul E'S

22.2 in
",4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,https://m.media-amazon.com/images/I/61sQ+qAKr4L.jpg,299791,2.7 gram,<PIL.Image.Image image mode=RGB size=1100x1100 at 0x11CA883E0B0>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","5928

925 Sterling Silver
18K Gold Plated

K 7

0.28 INCH

(7 MM)

High Polish

OCH

0.07 INcH A
(1.8 MM) wt

16+2 INCH Extend Chain
Net Weight: 2.7G (405MM+50MM)

Manual measurement, the size may be slightly different from the physical.
",2.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,https://m.media-amazon.com/images/I/81x77l2T5NL.jpg,884560,112 gram,<PIL.Image.Image image mode=RGB size=2560x2560 at 0x11CA883E170>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","7S to use Knorr
Pe Pots:

either: dissolve 28
the pot into

500ml of boili
ae ee INQ or:add the
pot directly
to dish.

",112.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,https://m.media-amazon.com/images/I/71nywfWZUwL.jpg,179080,4.1 kilogram,<PIL.Image.Image image mode=RGB size=1600x1600 at 0x11CA883DC30>,"[[[ 57  57  60]
  [ 95  94 102]
  [127 125 136]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 70  70  73]
  [108 107 114]
  [130 128 139]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 87  86  92]
  [119 118 125]
  [128 127 135]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [240 241 243]
  [240 241 243]
  [240 241 243]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [240 241 243]
  [240 241 243]
  [240 241 243]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [248 249 250]
  [248 249 250]
  [248 249 250]]]","9.10m/3.58%

1SAN
ABV 17-B/Ny NEPA er! 2 si

Type

Battery Cell

fj Charger

tH Charger Output Current

= USB port

G) BMS

a Battery Weight

Downtube Battery

13Ah: 2500m-A-h
17.5Ah: Sam-sung/L-G/Cell
3500mAh Send it randomly

Vv

A8V 13Ah (2A)
A8V 17.5Ah (4A)

Vv

30A

A1KG / 44KG
",4.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,https://m.media-amazon.com/images/I/71nywfWZUwL.jpg,179080,48.0 volt,<PIL.Image.Image image mode=RGB size=1600x1600 at 0x11CA883DF60>,"[[[ 57  57  60]
  [ 95  94 102]
  [127 125 136]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 70  70  73]
  [108 107 114]
  [130 128 139]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 87  86  92]
  [119 118 125]
  [128 127 135]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [240 241 243]
  [240 241 243]
  [240 241 243]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [240 241 243]
  [240 241 243]
  [240 241 243]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [248 249 250]
  [248 249 250]
  [248 249 250]]]","9.10m/3.58%

1SAN
ABV 17-B/Ny NEPA er! 2 si

Type

Battery Cell

fj Charger

tH Charger Output Current

= USB port

G) BMS

a Battery Weight

Downtube Battery

13Ah: 2500m-A-h
17.5Ah: Sam-sung/L-G/Cell
3500mAh Send it randomly

Vv

A8V 13Ah (2A)
A8V 17.5Ah (4A)

Vv

30A

A1KG / 44KG
",48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,https://m.media-amazon.com/images/I/51WsuKKAVrL.jpg,866516,158.0 gram,<PIL.Image.Image image mode=RGB size=1001x1001 at 0x11CA883E1D0>,"[[[230 230 230]
  [230 230 230]
  [230 230 230]
  ...
  [230 230 230]
  [230 230 230]
  [230 230 230]]

 [[230 230 230]
  [230 230 230]
  [230 230 230]
  ...
  [230 230 230]
  [230 230 230]
  [230 230 230]]

 [[230 230 230]
  [230 230 230]
  [230 230 230]
  ...
  [230 230 230]
  [230 230 230]
  [230 230 230]]

 ...

 [[230 230 230]
  [230 230 230]
  [230 230 230]
  ...
  [230 230 230]
  [230 230 230]
  [230 230 230]]

 [[230 230 230]
  [230 230 230]
  [230 230 230]
  ...
  [230 230 230]
  [230 230 230]
  [230 230 230]]

 [[230 230 230]
  [230 230 230]
  [230 230 230]
  ...
  [230 230 230]
  [230 230 230]
  [230 230 230]]]","Product Name Harvest Festival Doll

15X9X26CM
52x42x40CM
Polyester material

Craftsmanship Manual

Grey . Orange

Product Wei 158g

",158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,https://m.media-amazon.com/images/I/61XGDKap+JL.jpg,866516,158.0 gram,<PIL.Image.Image image mode=RGB size=1001x1001 at 0x11CA883DF90>,"[[[157 129 130]
  [164 135 135]
  [152 122 119]
  ...
  [143  70  56]
  [156  95  82]
  [ 81  44  36]]

 [[158 129 131]
  [169 139 139]
  [167 136 133]
  ...
  [119  61  49]
  [165 101  87]
  [119  69  61]]

 [[156 126 128]
  [158 127 127]
  [158 124 122]
  ...
  [167 122 109]
  [128  71  58]
  [172 108  95]]

 ...

 [[207 194 205]
  [205 192 203]
  [202 189 200]
  ...
  [252  76  17]
  [252  71   3]
  [252  68   3]]

 [[212 198 213]
  [210 196 211]
  [207 193 208]
  ...
  [254 100  54]
  [249  76   9]
  [253  76   4]]

 [[213 199 214]
  [211 197 212]
  [211 197 211]
  ...
  [251 101  55]
  [250  75  11]
  [253  86  18]]]",,158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,https://m.media-amazon.com/images/I/715vVcWJxGL.jpg,459516,5000 milligram,<PIL.Image.Image image mode=RGB size=1536x1536 at 0x11CA883DE40>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","® Wy.
NUVIDA “4b

CRANBERRY EXTRACT
High Strength Extract for
Natural Urinary Tract and Bladder Support
SUITABLE FOR VEGETARIANS AND VEGANS

5000mg 90 Tablets
Food Supplement
",5000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,https://m.media-amazon.com/images/I/613v+2W4UwL.jpg,524635,18.55 gram,<PIL.Image.Image image mode=RGB size=2000x2000 at 0x11CA883E140>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","6S1G FEQPUSMA2SRy7 AAS

LAD NASD
ss Os

50 ml

Carvomin

Verdauungstropfen

18,55 g/20 ml
Flussigkeit zum Einnehmen

Wirkstoff:

Auszug aus einer Mischung
von Angelikawurzeln,
Benediktenkraut und
Pfefferminzblattern

KL3NGE

PHARMA

",18.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,https://m.media-amazon.com/images/I/71+fn9TWQmL.jpg,524635,18.55 gram,<PIL.Image.Image image mode=RGB size=2000x2000 at 0x11CA883DBA0>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","Are regen en 5 spn
Ae ee

IIa oi
ae

om yor !
Carvomin Bi

ef
Verdauungstropfen if! if

y f
18,55 g/20 ml ni

Flussigkeit zum Einnehmen

i! ‘
iy
ie 50 ml Wirkstoff: <=:
»  Benediktents
pflanzliches *°
6 peal! Verdauungstropfen kit ena”

schung vor
18,55 g/20 ml jermingblit”

Enthalt 98 re
mittel fir Kine
lager. Ds *""
usschlesic:

Flussigkeit zum
€innehmen

Wirkstoff:
Auszug aus einer Mischung
von Angelikawurzeln,

Benediktenkraut und (»
Pfefferminzblattern (es
ee
K LeN Gj E Zur Anwendung

bei Erwachsenen
PHARMA

",18.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,https://m.media-amazon.com/images/I/71aKgRRQ2wL.jpg,524635,18.55 gram,<PIL.Image.Image image mode=RGB size=2000x2000 at 0x11CA883E2F0>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","aA ESO a
wa BE SS SSSI TSS
SSNS SS SSS

Sense

~~ OS

50 ml

Carvomin

Verdauungstropfen

18,55 g/20 ml
Flussigkeit zum Einnehmen
Verdauungstropfen  {oit enthat? °

18,55 g/20 ml Mischung vo"" #8

Wirkstoff: 3,99 Fermngbatt
Auszug aus einer Mischung peacecelt zum ental 38 «
von Angelikawurzeln, innehmen mittel fr Kitt

Benediktenkraut und lagen 0:
Pfefferminzblattern (2
KLENGE \@e

PHARMA Zur Anwendung

bei Erwachsenen

50 ml witkstoff: As
» o Benediktenka’

Ca FVOMIN pienzictss

Verdauungs's*

Klinge Pharr

",18.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,https://m.media-amazon.com/images/I/71rKXZJrh4L.jpg,524635,18.55 gram,<PIL.Image.Image image mode=RGB size=2000x2000 at 0x11CA883DA80>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","50 ml

Carvomin

Verdauungstropfen

18,55 g/20 ml
Flussigkeit zum Einnehmen

Wirkstoff:

Auszug aus einer Mischung
von Angelikawurzein,
Benediktenkraut und

Pfefferminzblattern

KL3NGE

PHARMA

",18.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,https://m.media-amazon.com/images/I/71D824lbRvL.jpg,524635,18.55 gram,<PIL.Image.Image image mode=RGB size=2000x2000 at 0x11CA883E350>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","wan SESS Set TS SS
So SSS SSS
WSS SSS

yo OS

y
Uy * 50 mi
My C
Sy “th d rvo N
sy, Verdauungstropfen
_ ey 18,55 g/20 ml
wy at 4 3,99 8/¢ .
Kr ""y Fliissigkeit zum Einnehmen
“ty yy
wht * at
‘ f h
8 ith ;
cA ‘i
i ty igs
NN
titislaty a
SAAT
He fay
he qt Ne hy
Ne AN
Mh
byte Ry
lath, '
mt ty Wirkstoff:
Ug, Auszug aus einer Mischung
ty \ von Angelikawurzeln,
| Benediktenkraut und
, Pfefferminzblattern
iN KLZNGE
PHARMA

",18.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,https://m.media-amazon.com/images/I/71004c9tzfL.jpg,730429,50.0 gram,<PIL.Image.Image image mode=RGB size=1500x1500 at 0x11CA883E380>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [140 139 144]
  [141 141 141]
  [141 141 141]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [134 133 138]
  [135 135 135]
  [135 135 135]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [126 126 129]
  [127 127 127]
  [128 128 128]]

 ...

 [[ 35  22  11]
  [ 27  17  12]
  [ 29  19  12]
  ...
  [ 33  23  14]
  [ 51  33  19]
  [ 44  31  21]]

 [[ 32  19  11]
  [ 24  14   6]
  [ 23  14   6]
  ...
  [ 23  16  11]
  [ 44  26  13]
  [ 42  29  19]]

 [[179 173 171]
  [177 174 170]
  [176 174 170]
  ...
  [176 174 172]
  [182 177 172]
  [181 178 174]]]","a¢
t .

‘

.
USBYCHARGING PORTS
",50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,https://m.media-amazon.com/images/I/51bQPPtMqYL.jpg,881883,26.0 gram,<PIL.Image.Image image mode=RGB size=1000x1000 at 0x11CA883E3B0>,"[[[249 249 249]
  [249 249 249]
  [249 249 249]
  ...
  [224 224 222]
  [224 224 222]
  [226 226 224]]

 [[249 249 249]
  [249 249 249]
  [249 249 249]
  ...
  [224 224 222]
  [224 224 222]
  [226 226 224]]

 [[249 249 249]
  [249 249 249]
  [249 249 249]
  ...
  [224 224 222]
  [224 224 222]
  [226 226 224]]

 ...

 [[246 246 246]
  [246 246 246]
  [245 245 245]
  ...
  [217 217 217]
  [217 217 217]
  [217 217 217]]

 [[245 245 245]
  [245 245 245]
  [245 245 245]
  ...
  [217 217 217]
  [217 217 217]
  [217 217 217]]

 [[245 245 245]
  [245 245 245]
  [245 245 245]
  ...
  [217 217 217]
  [217 217 217]
  [217 217 217]]]","How to Use

Place the curtain between the
counterweight and the magnet

4cm/1.6in
| Weicht-2eoam 26g @

ra h,

Load-bearing
metal block
",26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,https://m.media-amazon.com/images/I/61o2ntPNNgL.jpg,179080,800.0 watt,<PIL.Image.Image image mode=RGB size=1000x1000 at 0x11CA883E290>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","7 FREEWHEELS 800W 36V
GABEL MINDESTBREITE 135MM

’ HINTERRAD MIT BRUSHLESS MOTOR
",800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,https://m.media-amazon.com/images/I/61o2ntPNNgL.jpg,179080,36.0 volt,<PIL.Image.Image image mode=RGB size=1000x1000 at 0x11CA883E2C0>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","7 FREEWHEELS 800W 36V
GABEL MINDESTBREITE 135MM

’ HINTERRAD MIT BRUSHLESS MOTOR
",36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,https://m.media-amazon.com/images/I/71IUuTJ8QwL.jpg,601746,330.0 pound,<PIL.Image.Image image mode=RGB size=1500x1500 at 0x11CA883E200>,"[[[234 252 255]
  [234 252 255]
  [234 252 255]
  ...
  [234 252 255]
  [234 252 255]
  [234 252 255]]

 [[234 252 255]
  [234 252 255]
  [234 252 255]
  ...
  [234 252 255]
  [234 252 255]
  [234 252 255]]

 [[234 252 255]
  [234 252 255]
  [234 252 255]
  ...
  [234 252 255]
  [234 252 255]
  [234 252 255]]

 ...

 [[234 252 255]
  [234 252 255]
  [234 252 255]
  ...
  [211 236 236]
  [211 236 236]
  [211 236 236]]

 [[234 252 255]
  [234 252 255]
  [234 252 255]
  ...
  [218 239 240]
  [218 239 240]
  [218 239 240]]

 [[234 252 255]
  [234 252 255]
  [234 252 255]
  ...
  [221 242 243]
  [221 242 243]
  [221 242 243]]]","Superior Quality

Put durability, safety, and environmental protection first.

Honeycomb Surface

Offers solid performance and ensures that
the yoga ball won’t burst suddenly.

Explosion-Proof Design

Provides the best protection and
prevents injuries.

Environmentally Friendly Material

Just use it with confidence knowing it’s made
of environmentally friendly material.

No Sticking

Rest assured that the surface won't stick to
your skin, clothing, floor, and much more.

330lbs Load Bearing

Never worry about the load-bearing capacity
of this yoga ball as it can support up to 330lbs. ]
ate

",330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,https://m.media-amazon.com/images/I/915JHkwtcrL.jpg,487566,31.0 ounce,<PIL.Image.Image image mode=RGB size=2560x2560 at 0x11CA883E320>,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","Particularly smooth

",31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
